source_center,destination_center,time_bucket,evaluated_legs,median_carting_eta_min,median_ftl_eta_min,median_ftl_time_saving_min,median_break_even_ftl_premium,median_ftl_net_value,recommended_route_type,evidence_level
IND561207AAB,IND562108AAA,afternoon,1,87.17894448369961,85.3190032877085,1.8599411959911123,18.599411959911123,-481.4005880400889,Carting,low: one mode observed
IND517644AAA,IND524132AAA,night,4,96.47330655141009,94.62989973070493,1.8434068207051553,18.434068207051553,-481.56593179294845,Carting,low: one mode observed
IND530012AAA,IND532001AAB,evening,7,222.78356125944669,223.19551394719443,1.8413179118920482,18.413179118920482,-481.5868208810795,Carting,low: one mode observed
IND263002AAA,IND263645AAA,night,2,123.76623747009032,121.92699716996856,1.8392403001217659,18.39240300121766,-481.60759699878236,Carting,low: one mode observed
IND641062AAD,IND643217AAA,evening,1,257.17336217839403,255.3496076396715,1.8237545387225396,18.237545387225396,-481.7624546127746,Carting,low: one mode observed
IND415301AAB,IND413307AAB,night,2,71.52310283688034,69.70332450079027,1.8197783360900601,18.1977833609006,-481.8022166390994,Carting,low: one mode observed
IND342301AAA,IND342005AAD,afternoon,4,773.8119313799887,777.8948701405347,-2.5127451356132156,18.073946527327394,-481.9260534726726,Carting,low: one mode observed
IND321408AAB,IND321606AAA,night,1,84.70094378433686,82.89515075371455,1.8057930306223113,18.057930306223113,-481.9420696937769,Carting,low: one mode observed
IND522647AAA,IND523201AAA,night,6,115.85429320006838,112.81069652760607,1.7965818053506197,17.965818053506197,-482.03418194649385,Carting,low: one mode observed
IND411014AAA,IND411033AAA,morning,3,163.2664855136102,161.5860669410031,1.7917868239152597,17.917868239152597,-482.0821317608474,Carting,low: one mode observed
IND335803AAA,IND335804AAD,morning,4,55.94402480980085,53.80110997689685,1.7911390440447583,17.911390440447583,-482.0886095595524,Carting,low: one mode observed
IND624601AAA,IND624001AAA,night,2,115.93350401035931,114.14684710596545,1.7866569043938583,17.866569043938583,-482.13343095606143,Carting,unsupported: unseen corridor
IND506001AAC,IND505467AAA,night,5,70.11185736588314,69.59056503368406,1.7805626138078452,17.805626138078452,-482.1943738619216,Carting,low: one mode observed
IND425412AAA,IND425409AAA,night,3,69.28428400962855,66.8636272446288,1.778502511797413,17.78502511797413,-482.2149748820259,Carting,low: one mode observed
IND425409AAA,IND425406AAA,night,3,87.84126298829636,84.27984222651986,1.7773853722354573,17.773853722354573,-482.2261462776454,Carting,low: one mode observed
IND600008AAC,IND600056AAB,night,2,138.27326050644,136.55236693659242,1.720893569847604,17.678246650088028,-482.321753349912,Carting,low: one mode observed
IND421302AAG,IND401104AAB,night,2,180.88787983077532,179.83589253559097,1.0519872951843325,17.623437539135978,-482.376562460864,Carting,low: one mode observed
IND126112AAA,IND131028AAB,morning,2,321.91574621123766,321.2295412464681,0.6862049647696153,17.579585633868646,-482.42041436613135,Carting,low: one mode observed
IND401104AAB,IND421302AAG,afternoon,5,203.86358182869188,202.11952784569132,1.7440539830005548,17.440539830005548,-482.55946016999445,Carting,low: one mode observed
IND533201AAA,IND533262AAA,night,3,106.70845655080586,105.75169430385338,1.7377710355477092,17.37771035547709,-482.6222896445229,Carting,low: one mode observed
IND603203AAA,IND600044AAD,afternoon,1,113.28214525669888,111.54899881843322,1.7331464382656634,17.331464382656634,-482.66853561734337,Carting,low: one mode observed
IND722122AAA,IND713205AAB,morning,1,162.42489563437627,160.6920881525914,1.7328074817848744,17.328074817848744,-482.67192518215126,Carting,low: one mode observed
IND363520AAC,IND363001AAA,night,5,94.6021174793116,92.38673979556432,1.7165917979592251,17.16591797959225,-482.8340820204078,Carting,low: one mode observed
IND573116AAA,IND571432AAB,evening,4,107.48001763777528,105.51178210631204,1.6977079005773277,16.977079005773277,-483.02292099422675,Carting,low: one mode observed
IND614715AAA,IND614809AAA,morning,3,61.511629506791245,59.82795032921264,1.683679177578604,16.83679177578604,-483.163208224214,Carting,low: one mode observed
IND277211AAA,IND277201AAA,morning,1,63.6230086542856,61.94882303206355,1.6741856222220477,16.741856222220477,-483.25814377777954,Carting,low: one mode observed
IND321001AAA,IND321401AAB,night,4,69.33602120257606,67.3093437114554,1.6739653057013513,16.739653057013513,-483.2603469429865,Carting,low: one mode observed
IND516390AAA,IND515004AAA,night,3,183.94631498952776,184.6107772946049,1.6658438681701284,16.658438681701284,-483.3415613182987,Carting,low: one mode observed
IND505001AAA,IND505302AAB,night,4,82.8004629515213,81.22858425885968,1.6608434015951516,16.608434015951516,-483.3915659840485,Carting,low: one mode observed
IND743235AAA,IND743270AAA,night,4,58.102450099591465,56.65521393845519,1.6431936409034407,16.431936409034407,-483.5680635909656,Carting,low: one mode observed
IND362720AAA,IND362560AAA,night,2,70.4246281464608,68.78240731782756,1.642220828633242,16.42220828633242,-483.5777917136676,Carting,low: one mode observed
IND535501AAB,IND532440AAA,morning,6,85.07935890977018,83.62192576393599,1.6386750970705606,16.386750970705606,-483.6132490292944,Carting,low: one mode observed
IND508207AAB,IND507002AAA,night,5,293.0214952636219,291.38334798696275,1.63814727665914,16.3814727665914,-483.6185272334086,Carting,unsupported: unseen corridor
IND402107AAA,IND402109AAA,night,7,85.68709871536105,83.99140913160275,1.6300509371404672,16.300509371404672,-483.6994906285953,Carting,low: one mode observed
IND304001AAA,IND322001AAC,night,1,242.85666172732786,241.237745295441,1.6189164318868734,16.189164318868734,-483.81083568113127,Carting,unsupported: unseen corridor
IND733129AAB,IND733129AAA,night,2,56.700473467680666,55.085124246647666,1.6153492210330036,16.153492210330036,-483.84650778966994,Carting,low: one mode observed
IND731301AAA,IND713205AAB,morning,4,148.843560891717,147.479175484996,1.6055512966200638,16.055512966200638,-483.94448703379936,Carting,low: one mode observed
IND000000AEL,IND000000ACB,night,1,328.57984976214476,326.97480844406186,1.6050413180828969,16.05041318082897,-483.94958681917103,Carting,low: one mode observed
IND742226AAA,IND742102AAB,night,6,115.97638195301171,115.10183939733707,1.6014795638989128,16.014795638989128,-483.98520436101086,Carting,low: one mode observed
IND627005AAA,IND628801AAA,evening,4,116.87191831093438,115.34331136847939,1.5925608112560852,15.925608112560852,-484.07439188743916,Carting,low: one mode observed
IND362001AAA,IND360370AAA,night,2,79.33496735467395,77.75368736432442,1.581279990349529,15.81279990349529,-484.18720009650474,Carting,low: one mode observed
IND370110AAA,IND370001AAA,night,4,93.3480507268714,92.2231964994842,1.571984741244151,15.71984741244151,-484.28015258755846,Carting,low: one mode observed
IND742121AAA,IND742102AAB,morning,1,102.546753102391,100.97553904002896,1.5712140623620314,15.712140623620314,-484.2878593763797,Carting,low: one mode observed
IND335804AAD,IND335703AAA,morning,4,70.10995691881058,67.8163931471885,1.552536591915917,15.52536591915917,-484.4746340808408,Carting,low: one mode observed
IND812002AAA,IND813203AAA,night,6,177.21820985157433,177.61075175559682,1.5389647833172404,15.389647833172404,-484.6103521668276,Carting,low: one mode observed
IND518206AAA,IND518002AAA,night,1,181.51657521127814,179.98270081868995,1.5338743925881886,15.338743925881886,-484.6612560741181,Carting,unsupported: unseen corridor
IND627005AAA,IND627811AAA,night,3,122.67486186473371,123.1984658803876,1.5336514440818547,15.336514440818547,-484.6634855591815,Carting,low: one mode observed
IND423105AAA,IND423301AAB,night,2,67.32118029401161,65.79237176952253,1.5288085244890794,15.288085244890794,-484.7119147551092,Carting,low: one mode observed
IND563131AAA,IND563125AAB,night,3,89.55260029325724,87.35769902050147,1.5266741324667095,15.266741324667095,-484.7332586753329,Carting,low: one mode observed
IND517583AAA,IND516101AAA,morning,1,105.65395407761415,104.13891727540091,1.5150368022132312,15.150368022132312,-484.8496319778677,Carting,low: one mode observed
IND630561AAA,IND623407AAA,evening,2,103.52779297944082,102.01926166336703,1.5085313160737783,15.085313160737783,-484.91468683926223,Carting,low: one mode observed
IND201007AAA,IND201005AAA,evening,1,90.60921543411528,89.10486676579733,1.5043486683179594,15.043486683179594,-484.9565133168204,Carting,low: one mode observed
IND571105AAA,IND571213AAA,night,4,86.5064169807047,84.2583740468263,1.4983631269623388,14.983631269623388,-485.0163687303766,Carting,low: one mode observed
IND733134AAA,IND733129AAB,night,2,61.06423772317865,59.5680089953899,1.4962287277887398,14.962287277887398,-485.0377127221126,Carting,low: one mode observed
IND261001AAA,IND262701AAA,morning,5,133.94543480472353,132.8587021984091,1.493607136195422,14.93607136195422,-485.0639286380458,Carting,low: one mode observed
IND322201AAA,IND303503AAA,night,3,61.45510954833727,60.02905483283283,1.4782251689236503,14.782251689236503,-485.2177483107635,Carting,low: one mode observed
IND502286AAB,IND502220AAC,night,2,115.39587835669153,113.95486412093459,1.4410142357569384,14.772743003435025,-485.22725699656496,Carting,low: one mode observed
IND500039AAB,IND501301AAC,morning,1,34.469650856284595,32.99288303711384,1.4767678191707532,14.767678191707532,-485.23232180829245,Carting,low: one mode observed
IND422605AAA,IND413709AAA,night,2,96.33964890732649,94.88090013314954,1.4587487741769607,14.587487741769607,-485.4125122582304,Carting,low: one mode observed
IND205001AAB,IND209721AAB,evening,4,212.03310409259038,213.79791538150334,0.22285150764004413,14.537568926335354,-485.4624310736647,Carting,low: one mode observed
IND600110AAA,IND600056AAB,morning,2,133.99927917238278,132.5472041837109,1.4520749886718676,14.520749886718676,-485.4792501132813,Carting,low: one mode observed
IND516390AAA,IND515004AAA,morning,3,187.38876896445487,185.94972478848265,1.4390441759722137,14.390441759722137,-485.60955824027786,Carting,low: one mode observed
IND742401AAA,IND742102AAB,morning,2,214.06384964290936,212.63063731972596,1.4332123231833975,14.332123231833975,-485.667876768166,Carting,low: one mode observed
IND523105AAA,IND524201AAA,evening,1,66.83383032089387,65.41258767527785,1.4212426456160188,14.212426456160188,-485.7875735438398,Carting,low: one mode observed
IND515801AAA,IND515865AAB,evening,3,180.57178703188578,180.34716395343148,1.4116599091856301,14.116599091856301,-485.8834009081437,Carting,low: one mode observed
IND243201AAA,IND262001AAA,night,2,92.89627902128856,91.48852717426617,1.4077518470223964,14.077518470223964,-485.92248152977606,Carting,low: one mode observed
IND689650AAA,IND690548AAA,night,2,100.15601379334481,99.36996157554844,0.7860522177963674,14.025023143386193,-485.9749768566138,Carting,low: one mode observed
IND382721AAA,IND382430AAB,night,6,143.86246502472568,142.64104248686735,1.4006914820814842,14.006914820814842,-485.9930851791852,Carting,low: one mode observed
IND281401AAA,IND321022AAA,night,3,65.32068747694947,63.34093246021729,1.388013612655584,13.88013612655584,-486.11986387344416,Carting,low: one mode observed
IND733128AAA,IND733134AAA,night,3,63.080342866771005,62.282857511234596,1.3771063299184974,13.771063299184974,-486.22893670081504,Carting,low: one mode observed
IND723101AAA,IND723202AAA,morning,1,92.58247704570655,91.20668125791043,1.3757957877961218,13.757957877961218,-486.2420421220388,Carting,low: one mode observed
IND638501AAB,IND641062AAD,night,3,165.48946934476106,165.6050194960669,1.37210152018406,13.7210152018406,-486.2789847981594,Carting,low: one mode observed
IND627811AAA,IND627401AAA,night,4,72.90034662500548,70.50363021032186,1.3698759100373366,13.698759100373366,-486.30124089962663,Carting,low: one mode observed
IND151001AAA,IND151302AAA,night,3,86.97458097777978,85.01881074185074,1.3478540615037389,13.478540615037389,-486.5214593849626,Carting,low: one mode observed
IND786184AAA,IND786125AAA,night,1,59.98155152593935,58.638604395319334,1.3429471306200185,13.429471306200185,-486.5705286937998,Carting,low: one mode observed
IND390020AAA,IND391110AAD,night,5,75.7322810876898,73.28772491386063,1.3396712409116986,13.396712409116986,-486.60328759088304,Carting,low: one mode observed
IND626138AAA,IND625008AAA,night,5,106.48004705586422,105.2663701352499,1.3326951340657587,13.326951340657587,-486.6730486593424,Carting,low: one mode observed
IND305802AAA,IND341512AAA,night,2,90.54574194064003,89.22298835903146,1.3227535816085663,13.227535816085663,-486.77246418391434,Carting,low: one mode observed
IND533308AAB,IND533003AAA,evening,2,95.32500062219194,94.00917483606358,1.3158257861283502,13.158257861283502,-486.8417421387165,Carting,low: one mode observed
IND175001AAA,IND175101AAA,morning,3,168.83180082361613,169.2008317607701,1.309427139978368,13.094271399783679,-486.9057286002163,Carting,low: one mode observed
IND624601AAA,IND624101AAA,night,3,112.82466008780612,111.67717618032235,1.307726485703057,13.07726485703057,-486.92273514296943,Carting,low: one mode observed
IND400705AAA,IND421302AAH,afternoon,2,219.85466396211928,224.16950801425352,-4.314844052134234,13.04783525047668,-486.9521647495233,Carting,low: one mode observed
IND630002AAA,IND622407AAA,night,5,91.57648464455956,90.37398097054542,1.2776722703454482,12.776722703454482,-487.2232772965455,Carting,low: one mode observed
IND627005AAA,IND628801AAA,night,1,113.28666834599488,112.00927795203421,1.2773903939606726,12.773903939606726,-487.2260960603933,Carting,low: one mode observed
IND509358AAA,IND509324AAA,evening,2,77.08799596325774,75.81530906601105,1.2726868972466931,12.726868972466931,-487.27313102753305,Carting,low: one mode observed
IND209304AAA,IND209206AAB,evening,6,163.5028600943972,162.29167580269564,1.266938801378899,12.66938801378899,-487.330611986211,Carting,low: one mode observed
IND533308AAB,IND533003AAA,night,5,94.65118129179712,93.28192011677373,1.2649929505739124,12.649929505739124,-487.3500704942609,Carting,low: one mode observed
IND140118AAA,IND160002AAC,night,4,213.87693247240895,212.61245146370055,1.2644810087084295,12.644810087084295,-487.3551899129157,Carting,low: one mode observed
IND515761AAA,IND515004AAA,night,4,173.74351986264622,172.48062032249553,1.2628995401506842,12.628995401506842,-487.3710045984932,Carting,low: one mode observed
IND362001AAA,IND362220AAA,night,3,76.77068292390078,75.67361508602009,1.2628090388524669,12.628090388524669,-487.3719096114753,Carting,low: one mode observed
IND461111AAA,IND460001AAA,afternoon,4,133.1777176228937,132.61983733450776,1.2616634532123072,12.616634532123072,-487.38336546787696,Carting,low: one mode observed
IND516269AAA,IND516390AAA,night,6,132.79480891522468,131.23282274315994,1.259768699134547,12.59768699134547,-487.4023130086546,Carting,low: one mode observed
IND473001AAA,IND473331AAA,morning,2,90.35672928513739,89.10318906146802,1.2535402236693685,12.535402236693685,-487.4645977633063,Carting,low: one mode observed
IND123001AAA,IND123401AAB,night,3,96.62925912897227,95.08811696466788,1.24952470892282,12.4952470892282,-487.5047529107718,Carting,low: one mode observed
