data,trip_uuid,source_center,destination_center,od_start_time,trip_creation_time,route_schedule_uuid,route_type,source_name,destination_name,od_end_time,actual_elapsed_min,actual_distance_km,actual_movement_min,osrm_time_min,osrm_distance_km,checkpoint_count,minimum_segment_actual_min,dwell_time_min,movement_delay_ratio,elapsed_delay_ratio,movement_excess_min,departure_hour,departure_weekday,is_weekend,time_bucket,has_negative_segment,is_model_eligible
training,trip-153671277074687197,IND624101AAA,IND624202AAA,2018-09-12 04:51:38.550800,2018-09-12 00:39:30.747127,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,Kodaikanal_Athithnr_DC (Tamil Nadu),Batlagundu_RTOofice_D (Tamil Nadu),2018-09-12 06:45:07.329780,113.0,29.66560285554505,87.0,119.0,55.1577,2,39.0,26.0,0.7310924369747899,0.9495798319327731,0.0,4,2,0,night,0,True
training,trip-153671277074687197,IND624202AAA,IND625218AAA,2018-09-12 06:45:07.329780,2018-09-12 00:39:30.747127,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,Batlagundu_RTOofice_D (Tamil Nadu),Vadipatti_lalaNGR_D (Tamil Nadu),2018-09-12 07:32:54.425056,47.0,22.913147763820916,35.0,23.0,26.0605,2,0.0,12.0,1.5217391304347827,2.0434782608695654,12.0,6,2,0,morning,0,True
training,trip-153671279791474803,IND144001AAB,IND144601AAA,2018-09-12 00:39:57.915096,2018-09-12 00:39:57.915096,thanos::sroute:16abf49b-3f11-48e2-962c-07fcc0130448,FTL,Jalandhar_DPC (Punjab),Kapurthala_DC (Punjab),2018-09-12 02:06:55.592948,86.0,18.681675416632466,54.0,16.0,19.5231,1,54.0,32.0,3.375,5.375,38.0,0,2,0,night,0,True
training,trip-153671279791474803,IND144601AAA,IND144001AAA,2018-09-12 02:06:55.592948,2018-09-12 00:39:57.915096,thanos::sroute:16abf49b-3f11-48e2-962c-07fcc0130448,FTL,Kapurthala_DC (Punjab),Jalandhar_DC (Punjab),2018-09-12 02:59:42.355705,52.0,19.624607845157684,33.0,17.0,21.7661,1,33.0,19.0,1.9411764705882353,3.0588235294117645,16.0,2,2,0,night,0,True
training,trip-153671279791474803,IND144001AAA,IND144040AAA,2018-09-12 02:59:42.355705,2018-09-12 00:39:57.915096,thanos::sroute:16abf49b-3f11-48e2-962c-07fcc0130448,FTL,Jalandhar_DC (Punjab),Nakodar_ChowkDPP_D (Punjab),2018-09-12 04:24:55.384342,85.0,22.619844695171377,35.0,20.0,26.5091,2,6.0,50.0,1.75,4.25,15.0,2,2,0,night,0,True
training,trip-153671279791474803,IND144040AAA,IND144001AAB,2018-09-12 04:24:55.384342,2018-09-12 00:39:57.915096,thanos::sroute:16abf49b-3f11-48e2-962c-07fcc0130448,FTL,Nakodar_ChowkDPP_D (Punjab),Jalandhar_DPC (Punjab),2018-09-12 05:07:33.439551,42.0,23.301241896121283,39.0,19.0,26.385900000000003,2,0.0,3.0,2.0526315789473686,2.210526315789474,20.0,4,2,0,night,0,True
training,trip-153671287611744830,IND121002AAB,IND000000ACB,2018-09-12 00:41:16.117700,2018-09-12 00:41:16.117700,thanos::sroute:074b1ab2-c84c-42a1-a662-098ded0b3e97,Carting,Faridabad_Mthurard_L (Haryana),Gurgaon_Bilaspur_HB (Haryana),2018-09-12 03:41:40.363271,180.0,47.41131039009549,134.0,64.0,75.1509,6,5.0,46.0,2.09375,2.8125,70.0,0,2,0,night,0,True
training,trip-153671289374432394,IND160002AAC,IND140901AAA,2018-09-12 00:41:33.744568,2018-09-12 00:41:33.744568,thanos::sroute:f7b54136-5ef6-4109-9611-0fa63d90b256,Carting,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Mullanpr_DC (Chandigarh),2018-09-12 02:45:34.226464,124.0,42.72946240854833,80.0,46.0,56.4349,5,7.0,44.0,1.7391304347826086,2.6956521739130435,34.0,0,2,0,night,0,True
training,trip-153671289374432394,IND140901AAA,IND160055AAA,2018-09-12 02:45:34.226464,2018-09-12 00:41:33.744568,thanos::sroute:f7b54136-5ef6-4109-9611-0fa63d90b256,Carting,Chandigarh_Mullanpr_DC (Chandigarh),Chandigarh_Mohali (Chandigarh),2018-09-12 03:47:41.603172,62.0,12.105699780742514,28.0,15.0,14.6876,2,5.0,34.0,1.8666666666666667,4.133333333333334,13.0,2,2,0,night,0,True
training,trip-153671289374432394,IND160055AAA,IND160002AAC,2018-09-12 03:47:41.603172,2018-09-12 00:41:33.744568,thanos::sroute:f7b54136-5ef6-4109-9611-0fa63d90b256,Carting,Chandigarh_Mohali (Chandigarh),Chandigarh_Mehmdpur_H (Punjab),2018-09-12 05:22:54.531616,95.0,31.006719652673567,65.0,41.0,33.8798,4,8.0,30.0,1.5853658536585367,2.317073170731707,24.0,3,2,0,night,0,True
training,trip-153671292681185799,IND400072AAB,IND000000AFT,2018-09-12 00:42:06.812144,2018-09-12 00:42:06.812144,thanos::sroute:2ea2c90c-b2a5-44f8-b56d-97ac0001de5f,Carting,Mumbai Hub (Maharashtra),Mumbai_Sanpada_I (Maharashtra),2018-09-12 01:57:08.839828,75.0,13.479249737781162,48.0,18.0,21.288,2,20.0,27.0,2.6666666666666665,4.166666666666667,30.0,0,2,0,night,0,True
training,trip-153671306463580546,IND442101AAB,IND445001AAB,2018-09-12 05:11:57.239362,2018-09-12 00:44:24.636038,thanos::sroute:146160f7-402b-4c25-94b8-83ab48bc6389,FTL,Deoli_Central_DPP_2 (Maharashtra),Yavatmal_JajuDPP_D (Maharashtra),2018-09-12 06:51:46.814438,99.0,46.45668173068122,84.0,38.0,52.0204,3,3.0,15.0,2.210526315789474,2.6052631578947367,46.0,5,2,0,night,0,True
training,trip-153671307622926083,IND413304AAA,IND415301AAB,2018-09-12 03:29:08.883016,2018-09-12 00:44:36.229517,thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,Carting,Pandharpur_RajCmplx_D (Maharashtra),Atapadi_Vidyangr_D (Maharashtra),2018-09-12 04:47:19.378869,78.0,48.00625969308565,72.0,53.0,57.2303,6,0.0,6.0,1.3584905660377358,1.471698113207547,19.0,3,2,0,night,0,True
training,trip-153671307622926083,IND415301AAB,IND413307AAB,2018-09-12 04:47:19.378869,2018-09-12 00:44:36.229517,thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,Carting,Atapadi_Vidyangr_D (Maharashtra),Sangola_Central_DPP_2 (Maharashtra),2018-09-12 06:35:42.729280,108.0,26.85623715799606,68.0,35.0,35.2121,3,14.0,40.0,1.9428571428571428,3.085714285714286,33.0,4,2,0,night,0,True
training,trip-153671310683457427,IND700065AAA,IND712311AAA,2018-09-12 00:45:06.834828,2018-09-12 00:45:06.834828,thanos::sroute:532959b3-a854-437a-b00d-551b14ba516c,Carting,CCU_Beliaghata_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal),2018-09-12 04:12:29.937384,207.0,15.738549955561622,52.0,20.0,20.8831,2,26.0,155.0,2.6,10.35,32.0,0,2,0,night,0,True
training,trip-153671314368581111,IND441904AAB,IND441912AAA,2018-09-12 04:06:52.024458,2018-09-12 00:45:43.686070,thanos::sroute:e429f167-758e-437a-9fad-e8e87354fa03,Carting,Bhandara_RjnaiDPP_D (Maharashtra),Bhandara_KaremDPP_D (Maharashtra),2018-09-12 05:39:44.135192,92.0,25.02332663904335,48.0,28.0,30.1868,3,12.0,44.0,1.7142857142857142,3.2857142857142856,20.0,4,2,0,night,0,True
training,trip-153671314368581111,IND441912AAA,IND441107AAB,2018-09-12 05:39:44.135192,2018-09-12 00:45:43.686070,thanos::sroute:e429f167-758e-437a-9fad-e8e87354fa03,Carting,Bhandara_KaremDPP_D (Maharashtra),Savner_Wagodha_D (Maharashtra),2018-09-12 09:43:05.840352,243.0,83.47252143879263,197.0,75.0,103.6758,10,1.0,46.0,2.6266666666666665,3.24,122.0,5,2,0,night,0,True
training,trip-153671320412492075,IND562132AAA,IND518002AAA,2018-09-12 00:55:51.259556,2018-09-12 00:46:44.125157,thanos::sroute:884325ef-09d8-45fb-b62e-c0fb8d2ba23c,FTL,Bangalore_Nelmngla_H (Karnataka),Kurnool_AbbasNgr_I (Andhra Pradesh),2018-09-12 10:52:14.453954,596.0,308.0570709403406,476.0,286.0,346.47,15,0.0,120.0,1.6643356643356644,2.0839160839160837,190.0,0,2,0,night,0,True
training,trip-153671320412492075,IND518002AAA,IND501359AAE,2018-09-12 10:52:14.453954,2018-09-12 00:46:44.125157,thanos::sroute:884325ef-09d8-45fb-b62e-c0fb8d2ba23c,FTL,Kurnool_AbbasNgr_I (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),2018-09-12 16:12:47.729762,320.0,163.98943651817035,263.0,144.0,199.764,8,24.0,57.0,1.8263888888888888,2.2222222222222223,119.0,10,2,0,morning,0,True
training,trip-153671320807895983,IND121004AAB,IND121102AAA,2018-09-12 00:46:48.079257,2018-09-12 00:46:48.079257,thanos::sroute:8c5ab716-198a-4395-b83f-567277357ab9,Carting,FBD_Balabhgarh_DPC (Haryana),Palwal (Haryana),2018-09-12 01:53:32.471405,66.0,37.85916704310895,45.0,28.0,39.7245,5,2.0,21.0,1.6071428571428572,2.357142857142857,17.0,0,2,0,night,0,True
training,trip-153671320807895983,IND121102AAA,IND121004AAB,2018-09-12 01:53:32.471405,2018-09-12 00:46:48.079257,thanos::sroute:8c5ab716-198a-4395-b83f-567277357ab9,Carting,Palwal (Haryana),FBD_Balabhgarh_DPC (Haryana),2018-09-12 05:07:14.232558,193.0,38.37233869435721,100.0,29.0,40.2548,5,9.0,93.0,3.4482758620689653,6.655172413793103,71.0,1,2,0,night,0,True
training,trip-153671321710455800,IND421302AAG,IND000000ACB,2018-09-12 00:46:57.104787,2018-09-12 00:46:57.104787,thanos::sroute:951d77aa-4725-4c4e-882d-42acc35b3303,FTL,Bhiwandi_Mankoli_HB (Maharashtra),Gurgaon_Bilaspur_HB (Haryana),2018-09-13 15:45:19.916768,2338.0,1078.198021769128,2090.0,968.0,1322.5268999999998,49,18.0,248.0,2.159090909090909,2.415289256198347,1122.0,0,2,0,night,0,True
training,trip-153671326503717255,IND151001AAA,IND151302AAA,2018-09-12 00:47:45.037410,2018-09-12 00:47:45.037410,thanos::sroute:387e7ab9-2237-48b1-af49-2508ce23994c,FTL,Bhatinda_DPC (Punjab),TalwandiSabo_Wardno3_D (Punjab),2018-09-12 02:27:30.171591,99.0,26.37598278184221,32.0,39.0,53.8219,2,0.0,67.0,0.8205128205128205,2.5384615384615383,0.0,0,2,0,night,0,True
training,trip-153671326503717255,IND151302AAA,IND151505AAA,2018-09-12 02:27:30.171591,2018-09-12 00:47:45.037410,thanos::sroute:387e7ab9-2237-48b1-af49-2508ce23994c,FTL,TalwandiSabo_Wardno3_D (Punjab),Mansa_GreenVly_D (Punjab),2018-09-12 03:15:06.773726,47.0,28.77988648580241,39.0,38.0,43.9908,2,15.0,8.0,1.0263157894736843,1.236842105263158,1.0,2,2,0,night,0,True
training,trip-153671326503717255,IND151505AAA,IND151506AAA,2018-09-12 03:15:06.773726,2018-09-12 00:47:45.037410,thanos::sroute:387e7ab9-2237-48b1-af49-2508ce23994c,FTL,Mansa_GreenVly_D (Punjab),Jhunir_BhaRDDPP_D (Punjab),2018-09-12 04:04:41.742403,49.0,16.841741221953615,46.0,26.0,34.25,1,46.0,3.0,1.7692307692307692,1.8846153846153846,20.0,3,2,0,night,0,True
training,trip-153671326503717255,IND151506AAA,IND151001AAA,2018-09-12 04:04:41.742403,2018-09-12 00:47:45.037410,thanos::sroute:387e7ab9-2237-48b1-af49-2508ce23994c,FTL,Jhunir_BhaRDDPP_D (Punjab),Bhatinda_DPC (Punjab),2018-09-12 10:04:18.380168,359.0,64.92645579319962,316.0,76.0,83.97630000000001,1,316.0,43.0,4.157894736842105,4.723684210526316,240.0,4,2,0,night,0,True
training,trip-153671328307356992,IND110037AAM,IND421302AAG,2018-09-12 00:48:03.073766,2018-09-12 00:48:03.073766,thanos::sroute:64d4c6c9-ffb9-4794-b9f1-05f064c9dd0d,FTL,Delhi_Airport_H (Delhi),Bhiwandi_Mankoli_HB (Maharashtra),2018-09-13 15:11:02.805831,2302.0,1114.0402458906617,1984.0,997.0,1367.6887,51,15.0,318.0,1.9899699097291876,2.308926780341023,987.0,0,2,0,night,0,True
training,trip-153671339656068455,IND302014AAA,IND000000ACB,2018-09-12 00:49:56.561006,2018-09-12 00:49:56.561006,thanos::sroute:a8c7e9f0-237d-47a1-9024-a48afeb2405e,FTL,Jaipur_Hub (Rajasthan),Gurgaon_Bilaspur_HB (Haryana),2018-09-12 10:23:11.464298,573.0,195.89332022966053,331.0,165.0,222.3414,9,23.0,242.0,2.006060606060606,3.4727272727272727,166.0,0,2,0,night,0,True
training,trip-153671343854097865,IND000000ACT,IND160002AAC,2018-09-12 05:31:46.865830,2018-09-12 00:50:38.541226,thanos::sroute:465332cf-ee26-46f3-8cb2-0dc8e774ef84,FTL,Delhi_Gateway_HB (Delhi),Chandigarh_Mehmdpur_H (Punjab),2018-09-12 13:55:38.590133,503.0,209.93668522817924,383.0,189.0,226.6377,10,2.0,120.0,2.0264550264550265,2.6613756613756614,194.0,5,2,0,night,0,True
training,trip-153671379462714253,IND411033AAA,IND501359AAE,2018-09-12 00:56:34.627583,2018-09-12 00:56:34.627583,thanos::sroute:b43ec86d-59c1-452c-b4a9-807d3574e5bf,FTL,Pune_Tathawde_H (Maharashtra),Hyderabad_Shamshbd_H (Telangana),2018-09-12 17:54:51.423517,1018.0,514.7249691880506,790.0,480.0,632.2484000000001,24,18.0,228.0,1.6458333333333333,2.120833333333333,310.0,0,2,0,night,0,True
training,trip-153671387315368041,IND151001AAA,IND148101AAA,2018-09-12 00:57:53.153952,2018-09-12 00:57:53.153952,thanos::sroute:70aeb57c-acbf-4ef3-8422-e7edaefcc49f,FTL,Bhatinda_DPC (Punjab),Barnala_DC (Punjab),2018-09-12 02:57:41.657332,119.0,57.78073882775143,116.0,62.0,66.039,3,20.0,3.0,1.8709677419354838,1.9193548387096775,54.0,0,2,0,night,0,True
training,trip-153671393133297622,IND421302AAG,IND421401AAC,2018-09-12 00:58:51.333308,2018-09-12 00:58:51.333308,thanos::sroute:1f3b54e4-3374-43fd-8ed1-198bb9a5824e,Carting,Bhiwandi_Mankoli_HB (Maharashtra),Murbad_SnkunDPP_D (Maharashtra),2018-09-12 02:56:03.005465,117.0,34.67986948339483,75.0,28.0,40.168,4,14.0,42.0,2.6785714285714284,4.178571428571429,47.0,0,2,0,night,0,True
training,trip-153671398107484965,IND160002AAC,IND140301AAA,2018-09-12 00:59:41.075273,2018-09-12 00:59:41.075273,thanos::sroute:bbda1b14-ddec-4bac-9585-e692bcaeafd6,FTL,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Kharar_DC (Chandigarh),2018-09-12 03:10:32.784624,130.0,38.06310394338883,77.0,47.0,63.6967,2,19.0,53.0,1.6382978723404256,2.765957446808511,30.0,0,2,0,night,0,True
training,trip-153671398107484965,IND140301AAA,IND140001AAA,2018-09-12 03:10:32.784624,2018-09-12 00:59:41.075273,thanos::sroute:bbda1b14-ddec-4bac-9585-e692bcaeafd6,FTL,Chandigarh_Kharar_DC (Chandigarh),RoopNagar_ChotiHvl_DC (Punjab),2018-09-12 04:15:02.191944,64.0,24.86152280611432,39.0,24.0,26.4272,2,1.0,25.0,1.625,2.6666666666666665,15.0,3,2,0,night,0,True
training,trip-153671398107484965,IND140001AAA,IND140118AAA,2018-09-12 04:15:02.191944,2018-09-12 00:59:41.075273,thanos::sroute:bbda1b14-ddec-4bac-9585-e692bcaeafd6,FTL,RoopNagar_ChotiHvl_DC (Punjab),AnandprShb_PnjPiara_D (Punjab),2018-09-12 05:44:19.105625,89.0,29.277218984698152,56.0,32.0,37.1305,2,20.0,33.0,1.75,2.78125,24.0,4,2,0,night,0,True
training,trip-153671398107484965,IND140118AAA,IND160002AAC,2018-09-12 05:44:19.105625,2018-09-12 00:59:41.075273,thanos::sroute:bbda1b14-ddec-4bac-9585-e692bcaeafd6,FTL,AnandprShb_PnjPiara_D (Punjab),Chandigarh_Mehmdpur_H (Punjab),2018-09-12 08:54:15.446928,189.0,91.33234417277812,149.0,102.0,124.2799,5,5.0,40.0,1.4607843137254901,1.8529411764705883,47.0,5,2,0,night,0,True
training,trip-153671402673350359,IND574211AAA,IND574202AAA,2018-09-12 02:03:04.041511,2018-09-12 01:00:26.733769,thanos::sroute:f054a348-16d9-4c6c-b70e-548c616b32bd,FTL,Bantwal_Trmltmpl_D (Karnataka),Puttur_Darbe_DC (Karnataka),2018-09-12 03:03:05.309421,60.0,21.8668003774833,55.0,18.0,25.2975,1,55.0,5.0,3.0555555555555554,3.3333333333333335,37.0,2,2,0,night,0,True
training,trip-153671402673350359,IND574239AAA,IND574221AAA,2018-09-12 04:13:32.102795,2018-09-12 01:00:26.733769,thanos::sroute:f054a348-16d9-4c6c-b70e-548c616b32bd,FTL,Sullia_Srirampt_D (Karnataka),Kadaba_AnugrDPP_D (Karnataka),2018-09-12 05:09:37.172718,56.0,19.610509185212408,53.0,35.0,33.2592,1,53.0,3.0,1.5142857142857142,1.6,18.0,4,2,0,night,0,True
training,trip-153671402673350359,IND574221AAA,IND562132AAA,2018-09-12 05:09:37.172718,2018-09-12 01:00:26.733769,thanos::sroute:f054a348-16d9-4c6c-b70e-548c616b32bd,FTL,Kadaba_AnugrDPP_D (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-09-12 14:28:00.360402,558.0,220.35794361668792,535.0,215.0,280.0858,11,17.0,23.0,2.488372093023256,2.5953488372093023,320.0,5,2,0,night,0,True
training,trip-153671437849482795,IND585104AAA,IND585211AAA,2018-09-12 01:06:18.495090,2018-09-12 01:06:18.495090,thanos::sroute:0f511873-835e-4cdb-a346-da30d8d545e5,Carting,Gulbarga_Nehrugnj_I (Karnataka),Chittapur_GlbrgaRD_D (Karnataka),2018-09-12 03:05:12.790458,118.0,36.37917361746719,85.0,38.0,47.6795,5,0.0,33.0,2.236842105263158,3.1052631578947367,47.0,1,2,0,night,0,True
training,trip-153671437849482795,IND585211AAA,IND585222AAA,2018-09-12 03:05:12.790458,2018-09-12 01:06:18.495090,thanos::sroute:0f511873-835e-4cdb-a346-da30d8d545e5,Carting,Chittapur_GlbrgaRD_D (Karnataka),Sedam_DBRCmplx_D (Karnataka),2018-09-12 04:08:34.378748,63.0,20.785054045410856,39.0,24.0,25.332,3,5.0,24.0,1.625,2.625,15.0,3,2,0,night,0,True
training,trip-153671437849482795,IND585222AAA,IND585307AAB,2018-09-12 04:08:34.378748,2018-09-12 01:06:18.495090,thanos::sroute:0f511873-835e-4cdb-a346-da30d8d545e5,Carting,Sedam_DBRCmplx_D (Karnataka),Chincholi_Mainroad_D (Karnataka),2018-09-12 05:54:38.037912,106.0,32.501768460198775,58.0,36.0,39.2918,4,6.0,48.0,1.6111111111111112,2.9444444444444446,22.0,4,2,0,night,0,True
training,trip-153671437849482795,IND585307AAB,IND585104AAA,2018-09-12 05:54:38.037912,2018-09-12 01:06:18.495090,thanos::sroute:0f511873-835e-4cdb-a346-da30d8d545e5,Carting,Chincholi_Mainroad_D (Karnataka),Gulbarga_Nehrugnj_I (Karnataka),2018-09-12 15:43:20.340411,588.0,62.08044376002299,151.0,66.0,71.71239999999999,7,11.0,437.0,2.287878787878788,8.909090909090908,85.0,5,2,0,night,0,True
training,trip-153671440490445199,IND160002AAC,IND134203AAA,2018-09-12 01:06:44.904707,2018-09-12 01:06:44.904707,thanos::sroute:208c51a7-bfb4-4471-9e3a-4512060a9a3f,Carting,Chandigarh_Mehmdpur_H (Punjab),Naraingarh_Ward2DPP_D (Haryana),2018-09-12 03:55:15.023521,168.0,38.91740130167434,104.0,47.0,52.543800000000005,5,10.0,64.0,2.2127659574468086,3.574468085106383,57.0,1,2,0,night,0,True
training,trip-153671440490445199,IND140501AAA,IND160002AAC,2018-09-12 07:36:00.152620,2018-09-12 01:06:44.904707,thanos::sroute:208c51a7-bfb4-4471-9e3a-4512060a9a3f,Carting,Lalru_OnkarDPP_D (Punjab),Chandigarh_Mehmdpur_H (Punjab),2018-09-12 08:38:04.516365,62.0,9.507837118796193,43.0,17.0,20.4357,2,19.0,19.0,2.5294117647058822,3.6470588235294117,26.0,7,2,0,morning,0,True
training,trip-153671448965568596,IND160002AAC,IND000000ACA,2018-09-12 01:08:09.655965,2018-09-12 01:08:09.655965,thanos::sroute:cac232b2-6d64-4c14-a16d-3ad67a69bb87,FTL,Chandigarh_Mehmdpur_H (Punjab),Ludhiana_MilrGanj_HB (Punjab),2018-09-12 05:44:58.798163,276.0,89.2423484341077,130.0,68.0,97.4199,5,1.0,146.0,1.911764705882353,4.0588235294117645,62.0,1,2,0,night,0,True
training,trip-153671453267549065,IND384205AAA,IND382715AAA,2018-09-12 01:08:52.675715,2018-09-12 01:08:52.675715,thanos::sroute:07bed8fc-ac77-44d7-ad13-ee61d0871be0,FTL,Mehsana_Panchot_IP (Gujarat),Kadi_KaranNGR_D (Gujarat),2018-09-12 03:03:37.608843,114.0,35.32619829479312,67.0,39.0,41.9214,2,32.0,47.0,1.7179487179487178,2.923076923076923,28.0,1,2,0,night,0,True
training,trip-153671453267549065,IND382715AAA,IND382430AAB,2018-09-12 03:03:37.608843,2018-09-12 01:08:52.675715,thanos::sroute:07bed8fc-ac77-44d7-ad13-ee61d0871be0,FTL,Kadi_KaranNGR_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),2018-09-12 05:14:28.306437,130.0,49.32990664946911,101.0,54.0,60.9038,3,12.0,29.0,1.8703703703703705,2.4074074074074074,47.0,3,2,0,night,0,True
training,trip-153671453614506281,IND484001AAA,IND484446AAA,2018-09-12 07:24:53.862254,2018-09-12 01:08:56.145442,thanos::sroute:c446b063-ccbc-453b-9f94-0697e8c24c92,FTL,Shahdol_Sohagpur_D (Madhya Pradesh),Dola_ChainDPP_D (Madhya Pradesh),2018-09-12 10:22:50.788855,177.0,76.55368909570691,149.0,77.0,105.2935,4,21.0,28.0,1.9350649350649352,2.2987012987012987,72.0,7,2,0,morning,0,True
training,trip-153671453614506281,IND484446AAA,IND842003AAB,2018-09-12 10:22:50.788855,2018-09-12 01:08:56.145442,thanos::sroute:c446b063-ccbc-453b-9f94-0697e8c24c92,FTL,Dola_ChainDPP_D (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh),2018-09-12 23:47:49.909915,804.0,219.4817484144812,476.0,235.0,323.7721,10,23.0,328.0,2.025531914893617,3.421276595744681,241.0,10,2,0,morning,0,True
training,trip-153671464491487828,IND600044AAE,IND600056AAB,2018-09-12 01:10:44.915124,2018-09-12 01:10:44.915124,thanos::sroute:0ad372b1-418a-4685-873a-bc356d1c5f27,Carting,Chennai_Chrompet_L (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),2018-09-12 05:30:48.970190,260.0,24.901134702814723,71.0,35.0,37.9124,3,6.0,189.0,2.0285714285714285,7.428571428571429,36.0,1,2,0,night,0,True
training,trip-153671494219272400,IND431603AAA,IND431708AAA,2018-09-12 01:15:42.192953,2018-09-12 01:15:42.192953,thanos::sroute:65a1349e-b9e6-4081-ad19-fb4068ee2f47,FTL,Nanded_Aswningr_I (Maharashtra),Loha_SivjiCWK_D (Maharashtra),2018-09-12 03:18:35.096279,122.0,29.665491805278933,53.0,23.0,32.41,2,13.0,69.0,2.3043478260869565,5.304347826086956,30.0,1,2,0,night,0,True
training,trip-153671494219272400,IND431708AAA,IND431514AAA,2018-09-12 03:18:35.096279,2018-09-12 01:15:42.192953,thanos::sroute:65a1349e-b9e6-4081-ad19-fb4068ee2f47,FTL,Loha_SivjiCWK_D (Maharashtra),Gangakher_Busstand_D (Maharashtra),2018-09-12 04:33:40.913857,75.0,38.29253307663375,61.0,29.0,41.3849,2,23.0,14.0,2.103448275862069,2.586206896551724,32.0,3,2,0,night,0,True
training,trip-153671494219272400,IND431514AAA,IND431515AAA,2018-09-12 04:33:40.913857,2018-09-12 01:15:42.192953,thanos::sroute:65a1349e-b9e6-4081-ad19-fb4068ee2f47,FTL,Gangakher_Busstand_D (Maharashtra),Parli_JirgeNgr_D (Maharashtra),2018-09-12 05:55:20.388407,81.0,28.25560570805812,44.0,21.0,30.884,2,10.0,37.0,2.0952380952380953,3.857142857142857,23.0,4,2,0,night,0,True
training,trip-153671494219272400,IND431515AAA,IND431517AAB,2018-09-12 05:55:20.388407,2018-09-12 01:15:42.192953,thanos::sroute:65a1349e-b9e6-4081-ad19-fb4068ee2f47,FTL,Parli_JirgeNgr_D (Maharashtra),Ambajogai_BnsllNgr_D (Maharashtra),2018-09-12 07:13:51.236548,78.0,17.2480967670579,41.0,14.0,20.5462,1,41.0,37.0,2.9285714285714284,5.571428571428571,27.0,5,2,0,night,0,True
training,trip-153671494219272400,IND431517AAB,IND411033AAA,2018-09-12 07:13:51.236548,2018-09-12 01:15:42.192953,thanos::sroute:65a1349e-b9e6-4081-ad19-fb4068ee2f47,FTL,Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),2018-09-12 19:05:24.368478,711.0,278.4190769547295,685.0,234.0,320.1666,13,23.0,26.0,2.927350427350427,3.0384615384615383,451.0,7,2,0,morning,0,True
training,trip-153671505195307510,IND713205AAB,IND722202AAA,2018-09-12 01:17:31.953356,2018-09-12 01:17:31.953356,thanos::sroute:4809869c-a9ef-4bf0-a42a-5e7220727ace,Carting,Durgapur_Central_I_1 (West Bengal),Barjora_Central_DPP_1 (West Bengal),2018-09-12 04:31:37.349917,194.0,14.077961928134677,153.0,19.0,17.7572,2,60.0,41.0,8.052631578947368,10.210526315789474,134.0,1,2,0,night,0,True
training,trip-153671505195307510,IND722202AAA,IND722101AAC,2018-09-12 04:31:37.349917,2018-09-12 01:17:31.953356,thanos::sroute:4809869c-a9ef-4bf0-a42a-5e7220727ace,Carting,Barjora_Central_DPP_1 (West Bengal),Bankura_BhowmDPP_D (West Bengal),2018-09-12 05:27:16.291697,55.0,28.97500701225908,45.0,29.0,32.7615,4,0.0,10.0,1.5517241379310345,1.896551724137931,16.0,4,2,0,night,0,True
training,trip-153671505195307510,IND722101AAA,IND722122AAA,2018-09-12 06:08:02.324036,2018-09-12 01:17:31.953356,thanos::sroute:4809869c-a9ef-4bf0-a42a-5e7220727ace,Carting,Bankura_KeranDPP_D (West Bengal),Bishnupur_StnRdDPP_D (West Bengal),2018-09-12 07:03:26.225121,55.0,28.993692897307763,55.0,25.0,34.3239,2,0.0,0.0,2.2,2.2,30.0,6,2,0,morning,0,True
