source_center,destination_center,observation_count,trip_count,route_type_count,median_osrm_time_min,median_osrm_distance_km,median_actual_movement_min,median_actual_elapsed_min,median_movement_delay_ratio,mean_movement_delay_ratio,median_excess_min,total_excess_min,breach_rate,chronic_delay,sla_breach_contribution_pct,corridor_priority_score,recommended_intervention
IND421302AAG,IND562132AAA,21,21,1,709.0,968.8259,1336.0,1590.0,1.8816901408450704,1.8747364580315122,626.0,13035.0,1.0,True,0.11671205468793419,83.07017543859648,Assess parallel route and capacity relief
IND421302AAG,IND400102AAB,22,22,1,28.0,32.937799999999996,64.5,307.0,2.2745358090185674,2.8693497559689463,35.5,1150.0,1.0,True,0.12226977157783582,83.05622009569377,Assess parallel route and capacity relief
IND562132AAA,IND751002AAB,12,12,1,1047.0,1416.83795,2212.0,2648.5,2.113714683307127,2.1324104188208612,1165.5,14226.0,1.0,True,0.06669260267881955,83.01834130781499,Audit departure window and facility handoff
IND712311AAA,IND834002AAB,11,11,1,286.0,396.74,664.0,870.0,2.3629893238434163,2.471995295813374,383.0,4614.0,1.0,True,0.06113488578891791,82.99441786283892,Audit departure window and facility handoff
IND742303AAB,IND741165AAB,12,12,1,37.0,52.90875,121.0,155.0,3.2837837837837838,3.1128691191191193,84.5,947.0,1.0,True,0.06669260267881955,82.98444976076556,Audit departure window and facility handoff
IND501359AAE,IND533106AAA,12,12,1,299.0,421.56845,663.5,883.5,2.2142857142857144,2.2064681497952514,364.5,4333.0,1.0,True,0.06669260267881955,82.88975279106859,Audit departure window and facility handoff
IND401209AAB,IND421302AAH,14,14,1,34.0,35.7916,87.5,157.5,2.7279411764705883,2.888629012210945,54.0,882.0,1.0,True,0.0778080364586228,82.83891547049443,Audit departure window and facility handoff
IND177033AAA,IND160002AAC,12,12,1,202.0,227.01605,458.0,806.5,2.2345211740341355,2.482777446179045,253.0,3621.0,1.0,True,0.06669260267881955,82.7511961722488,Audit departure window and facility handoff
IND110037AAM,IND421302AAG,13,13,1,997.0,1367.7966,2009.0,2329.0,2.0150451354062184,2.079768476243351,1012.0,14002.0,1.0,True,0.07225031956872117,82.74521531100477,Audit departure window and facility handoff
IND382421AAA,IND382430AAB,10,10,1,34.0,40.3249,147.0,162.5,4.083333333333334,4.396439685653395,111.0,1152.0,1.0,True,0.05557716889901628,82.73125996810208,Audit departure window and facility handoff
IND563125AAB,IND560300AAB,9,9,1,48.0,53.9733,206.0,613.0,3.9615384615384617,4.494182084848244,154.0,1514.0,1.0,True,0.05001945200911465,82.7292663476874,Audit departure window and facility handoff
IND842001AAA,IND847212AAA,15,15,1,73.0,100.5925,161.0,262.0,2.2054794520547945,2.375076103500761,88.0,1504.0,1.0,True,0.08336575334852443,82.70534290271132,Assess parallel route and capacity relief
IND723202AAA,IND713205AAB,13,13,1,145.0,195.4442,325.0,360.0,2.2275862068965515,2.2262212013156746,179.0,2320.0,1.0,True,0.07225031956872117,82.6913875598086,Audit departure window and facility handoff
IND147105AAA,IND160002AAC,6,6,1,85.0,105.66295,766.5,1106.5,9.01764705882353,8.20066146940704,681.5,3666.0,1.0,True,0.03334630133940977,82.66746411483254,Audit departure window and facility handoff
IND441912AAA,IND441107AAB,11,11,1,75.0,103.6758,200.0,243.0,2.7027027027027026,2.9718240318240317,126.0,1609.0,1.0,True,0.06113488578891791,82.5598086124402,Audit departure window and facility handoff
IND845401AAA,IND845305AAA,15,15,1,36.0,48.9709,90.0,140.0,2.5714285714285716,2.6393942814995444,55.0,881.0,1.0,True,0.08336575334852443,82.5408692185008,Assess parallel route and capacity relief
IND507159AAA,IND507002AAA,9,9,1,18.0,24.5642,93.0,735.0,3.72,10.522366127737644,68.0,1594.0,1.0,True,0.05001945200911465,82.51794258373207,Audit departure window and facility handoff
IND221706AAA,IND273014AAB,8,8,1,88.0,116.95025,341.5,412.0,3.92534355179704,4.004457238642925,254.5,2135.0,1.0,True,0.04446173511921303,82.49601275917064,Audit departure window and facility handoff
IND210427AAA,IND209304AAA,8,8,1,119.0,164.995,400.0,567.0,3.3761045922062873,3.762769474823857,279.0,2669.0,1.0,True,0.04446173511921303,82.43819776714513,Audit departure window and facility handoff
IND501359AAE,IND411033AAA,13,13,1,448.0,596.5618000000001,916.0,1038.0,2.0448430493273544,2.0659075963998887,467.0,6206.0,1.0,True,0.07225031956872117,82.40430622009569,Audit departure window and facility handoff
IND000000ACT,IND160002AAC,14,14,1,188.0,226.23829999999998,386.5,452.5,2.0558510638297873,2.096074545262182,198.5,2879.0,1.0,True,0.0778080364586228,82.40430622009569,Audit departure window and facility handoff
IND562132AAA,IND560002AAA,21,21,1,27.0,24.6125,66.0,143.0,2.4615384615384617,2.5571616700516535,38.0,876.0,0.9523809523809523,True,0.11115433779803256,82.38337320574162,Assess parallel route and capacity relief
IND421601AAB,IND421302AAG,9,9,1,31.0,42.7648,145.0,237.0,4.264705882352941,5.650504411604981,111.0,1336.0,1.0,True,0.05001945200911465,82.36842105263158,Audit departure window and facility handoff
IND395023AAA,IND562132AAA,14,14,1,863.5,1193.2882,1679.0,1855.5,1.94386499574679,1.9438974286540947,815.5,11413.0,1.0,True,0.0778080364586228,82.34051036682615,Audit departure window and facility handoff
IND000000ACB,IND110095AAB,26,26,1,77.0,71.6623,150.5,347.5,1.9357928047968023,2.381986206366107,73.0,2779.0,0.5769230769230769,True,0.08336575334852442,82.30063795853269,Assess parallel route and capacity relief
IND68004AAA,IND678683AAA,14,14,1,37.0,32.89785,89.5,123.0,2.419590643274854,3.099096276727856,52.5,1082.0,1.0,True,0.0778080364586228,82.20893141945773,Audit departure window and facility handoff
IND000000ACB,IND302014AAA,24,24,1,169.0,221.4026,322.0,547.5,1.9053254437869822,1.899737824108963,153.0,3643.0,1.0,True,0.1333852053576391,82.18301435406698,Assess parallel route and capacity relief
IND585401AAA,IND502286AAB,15,15,1,42.0,40.6607,105.0,118.0,2.4285714285714284,2.5214878220663812,63.0,968.0,1.0,True,0.08336575334852443,82.11224082934609,Assess parallel route and capacity relief
IND503111AAC,IND501359AAE,13,13,1,103.0,137.8776,230.0,311.0,2.233009708737864,2.4481062948532086,127.0,1939.0,1.0,True,0.07225031956872117,82.08732057416267,Audit departure window and facility handoff
IND792121AAB,IND786181AAC,7,7,1,29.0,42.3438,120.0,148.0,3.870967741935484,15.63181081679413,89.0,3022.0,1.0,True,0.0389040182293114,82.08133971291866,Audit departure window and facility handoff
IND691551AAA,IND691001AAB,14,14,1,40.0,41.85315,89.0,734.0,2.2565789473684212,3.472241761358324,49.0,1373.0,1.0,True,0.0778080364586228,82.0305023923445,Audit departure window and facility handoff
IND845455AAB,IND842001AAA,11,11,1,126.0,170.1049,316.0,490.0,2.4881889763779528,2.50144518298849,189.0,2082.0,1.0,True,0.06113488578891791,81.96172248803828,Audit departure window and facility handoff
IND411033AAA,IND000000AAL,14,14,1,27.0,24.817500000000003,71.5,128.0,2.698005698005698,3.1470155637121264,45.0,821.0,1.0,True,0.0778080364586228,81.9348086124402,Audit departure window and facility handoff
IND532001AAB,IND530012AAA,15,15,1,84.0,115.1256,178.0,449.0,2.119047619047619,2.235113119133668,94.0,1564.0,1.0,True,0.08336575334852443,81.875,Assess parallel route and capacity relief
IND302014AAA,IND305001AAC,11,11,1,108.0,145.4529,275.0,482.0,2.5233644859813085,2.5301172381001087,164.0,1828.0,1.0,True,0.06113488578891791,81.84609250398725,Audit departure window and facility handoff
IND249407AAA,IND246149AAA,13,13,1,58.0,75.7384,136.0,180.0,2.3859649122807016,2.748502962272995,79.0,1311.0,1.0,True,0.07225031956872117,81.84609250398724,Audit departure window and facility handoff
IND110037AAM,IND110035AAC,25,25,1,21.0,18.7921,47.0,165.0,2.238095238095238,2.890531560630632,26.0,1010.0,0.88,True,0.12226977157783582,81.8092105263158,Assess parallel route and capacity relief
IND751002AAB,IND754103AAA,6,6,1,42.0,58.52615,444.5,545.5,10.703832752613241,10.697154471544716,403.0,2421.0,1.0,True,0.03334630133940977,81.771331738437,Audit departure window and facility handoff
IND302014AAB,IND302026AAA,13,13,1,18.0,19.3133,69.0,110.0,3.8333333333333335,3.6451207719009577,51.0,622.0,1.0,True,0.07225031956872117,81.76136363636364,Audit departure window and facility handoff
IND211008AAA,IND211002AAB,6,6,1,16.0,22.83415,148.5,210.0,9.28125,28.397222222222222,132.5,2559.0,1.0,True,0.03334630133940977,81.75438596491227,Audit departure window and facility handoff
IND000000ACB,IND842001AAA,12,12,1,737.5,995.48165,1515.0,1721.5,2.051457510515565,2.056823592363655,776.5,9355.0,1.0,True,0.06669260267881955,81.74840510366825,Audit departure window and facility handoff
IND000000ACB,IND125001AAA,14,14,1,135.0,170.3132,281.0,429.0,2.0896351575456054,2.1221802211824192,146.5,2126.0,1.0,True,0.0778080364586228,81.74441786283892,Audit departure window and facility handoff
IND382430AAB,IND395023AAA,25,25,1,204.0,272.8035,373.0,709.0,1.8507462686567164,1.8208901568537441,171.0,4166.0,1.0,True,0.1389429222475407,81.72049441786284,Assess parallel route and capacity relief
IND403726AAA,IND411033AAA,14,14,1,390.0,510.20285,757.0,898.5,1.9510694831938356,2.0060986556623237,369.0,5496.0,1.0,True,0.0778080364586228,81.61283891547049,Audit departure window and facility handoff
IND852113AAA,IND852139AAB,13,13,1,24.0,35.1625,73.0,126.0,3.0416666666666665,3.2399704142011836,49.0,729.0,1.0,True,0.07225031956872117,81.51814194577352,Audit departure window and facility handoff
IND501401AAC,IND500010AAA,10,10,1,14.0,14.449200000000001,100.0,171.0,6.404166666666667,7.089448051948052,84.5,859.0,1.0,True,0.05557716889901628,81.48524720893143,Audit departure window and facility handoff
IND802212AAA,IND821115AAB,5,5,1,42.0,45.5383,997.0,1035.0,23.738095238095237,19.490672741892254,955.0,3859.0,1.0,True,0.02778858444950814,81.44836523125998,Audit departure window and facility handoff
IND562132AAA,IND560300AAA,100,100,1,48.0,38.25995,87.0,181.0,1.7998670212765957,1.8909714950303862,38.0,4296.0,0.98,True,0.5446562552103595,81.4134768740032,Assess parallel route and capacity relief
IND842001AAA,IND846004AAA,15,15,1,50.0,68.45830000000001,111.0,244.0,2.2448979591836733,2.464004801920768,61.0,1096.0,1.0,True,0.08336575334852443,81.38157894736842,Assess parallel route and capacity relief
IND560064AAD,IND560043AAC,28,28,1,15.0,14.39455,38.5,88.5,2.5714285714285716,2.4954644357743097,23.0,641.0,1.0,True,0.1556160729172456,81.31479266347687,Assess parallel route and capacity relief
IND421302AAR,IND421004AAA,15,15,1,11.0,13.8218,46.0,99.0,3.8333333333333335,3.831961926961927,34.0,493.0,1.0,True,0.08336575334852443,81.25,Assess parallel route and capacity relief
IND560300AAA,IND562132AAA,73,73,1,51.0,42.3458,91.0,186.0,1.8,2.0277473450776635,40.0,3851.0,0.9863013698630136,True,0.4001556160729172,81.16626794258373,Assess parallel route and capacity relief
IND246149AAA,IND249407AAA,11,11,1,57.0,74.80380000000001,156.0,644.0,2.689655172413793,3.047610724915471,98.0,1290.0,1.0,True,0.06113488578891791,81.15829346092505,Audit departure window and facility handoff
IND401104AAA,IND401208AAA,23,23,1,18.0,23.5254,44.0,104.0,2.5555555555555554,2.639720838755029,28.0,664.0,1.0,True,0.12782748846773745,81.15131578947368,Assess parallel route and capacity relief
IND380006AAB,IND382430AAB,15,15,1,12.0,15.09,43.0,64.0,3.5833333333333335,3.8710245310245313,31.0,502.0,1.0,True,0.08336575334852443,81.15031897926636,Assess parallel route and capacity relief
IND411033AAA,IND431136AAC,12,12,1,172.0,235.2019,376.0,593.0,2.192353461172311,2.1688132612140616,204.5,2412.0,1.0,True,0.06669260267881955,81.13835725677832,Audit departure window and facility handoff
IND829121AAA,IND834002AAB,6,6,1,62.0,85.52250000000001,452.0,476.5,7.232462877624168,7.034111035565292,389.5,2248.0,1.0,True,0.03334630133940977,80.90111642743221,Audit departure window and facility handoff
IND144001AAB,IND000000ACA,16,16,1,53.0,75.5367,114.0,133.0,2.19811320754717,2.251702213132111,63.5,1054.0,1.0,True,0.08892347023842606,80.70474481658691,Assess parallel route and capacity relief
IND201301AAM,IND000000ACB,21,21,1,80.0,98.7181,232.0,343.0,1.8974358974358974,2.1911288379490506,103.0,2486.0,1.0,True,0.11671205468793419,80.6140350877193,Assess parallel route and capacity relief
IND382430AAB,IND382345AAA,24,24,1,16.0,19.964550000000003,34.0,119.5,2.2509803921568627,3.2643582112332115,18.5,863.0,1.0,True,0.1333852053576391,80.6060606060606,Assess parallel route and capacity relief
IND160002AAC,IND000000ACA,25,25,1,63.0,89.93839999999999,127.0,395.0,1.9682539682539681,1.9588725457457412,63.0,1536.0,1.0,True,0.1389429222475407,80.51834130781499,Assess parallel route and capacity relief
IND486661AAA,IND211002AAB,5,5,1,161.0,195.6941,843.0,1316.0,5.236024844720497,5.817463863967487,682.0,3878.0,1.0,True,0.02778858444950814,80.51435406698565,Audit departure window and facility handoff
IND600032AAB,IND600056AAB,45,45,1,33.0,36.66,60.0,111.0,1.875,2.3118489517018928,28.0,1948.0,1.0,True,0.25009726004557326,80.39074960127593,Assess parallel route and capacity relief
IND413002AAA,IND421302AAG,9,9,1,297.0,397.4751,728.0,793.0,2.442953020134228,2.5086509800423404,430.0,4038.0,1.0,True,0.05001945200911465,80.38078149920256,Audit departure window and facility handoff
IND673592AAA,IND562132AAA,12,12,1,224.0,285.06345,464.5,547.0,2.07847533632287,2.1193505389936935,241.0,3005.0,1.0,True,0.06669260267881955,80.36682615629984,Audit departure window and facility handoff
IND506314AAA,IND506002AAA,9,9,1,24.0,33.923,92.0,705.0,4.0,5.783727858293076,69.0,1049.0,1.0,True,0.05001945200911465,80.3658293460925,Audit departure window and facility handoff
IND210501AAB,IND209304AAA,10,10,1,91.0,115.98855,244.0,267.5,2.6671046344959386,2.6400143334925943,152.5,1494.0,1.0,True,0.05557716889901628,80.30901116427432,Audit departure window and facility handoff
IND000000ACB,IND209304AAA,10,10,1,321.0,444.451,729.0,928.0,2.261682242990654,2.307377821280516,405.0,4233.0,1.0,True,0.05557716889901628,80.2950558213716,Audit departure window and facility handoff
IND415408AAC,IND416012AAA,7,7,1,48.0,54.2263,291.0,511.0,6.0,5.1062925170068025,243.0,1387.0,1.0,True,0.0389040182293114,80.27013556618819,Audit departure window and facility handoff
IND416606AAA,IND416510AAA,4,4,1,45.0,46.8537,1207.0,1281.5,26.880917874396133,26.89159530083443,1162.5,4660.0,1.0,False,0.022230867559606515,80.25219298245614,Monitor; current evidence does not justify capital action
IND712311AAA,IND742101AAC,8,8,1,158.0,215.51875,443.0,544.5,2.848887234218582,2.8717949549696917,287.5,2349.0,1.0,True,0.04446173511921303,80.22328548644337,Audit departure window and facility handoff
IND751002AAB,IND562132AAA,9,9,1,1058.0,1423.655,2392.0,2445.0,2.260869565217391,2.246763285828113,1334.0,11876.0,1.0,True,0.05001945200911465,80.09669059011163,Audit departure window and facility handoff
IND401209AAB,IND401104AAA,8,8,1,19.5,25.748649999999998,171.0,182.0,8.142857142857142,7.285880420748842,150.0,1010.0,1.0,True,0.04446173511921303,80.09070972886762,Audit departure window and facility handoff
IND462022AAA,IND000000ACB,13,13,1,584.0,814.2574000000001,1109.0,1271.0,1.898972602739726,2.022665976355394,525.0,7773.0,1.0,True,0.07225031956872117,80.06180223285487,Audit departure window and facility handoff
IND110037AAM,IND202001AAB,20,20,1,129.0,153.00295,241.0,476.5,1.8724508050089446,1.9413491755457766,112.5,2438.0,1.0,True,0.11115433779803256,80.03189792663477,Assess parallel route and capacity relief
IND821109AAA,IND802213AAB,8,8,1,32.0,44.9854,165.0,197.5,5.077651515151516,5.167850378787879,132.5,1067.0,1.0,True,0.04446173511921303,79.9780701754386,Audit departure window and facility handoff
IND792130AAB,IND786001AAB,9,9,1,84.0,105.1452,241.0,277.0,2.8354430379746836,3.0297329966843467,156.0,1523.0,1.0,True,0.05001945200911465,79.96411483253588,Audit departure window and facility handoff
IND485001AAC,IND486771AAA,5,5,1,90.0,121.9537,589.0,894.0,6.472527472527473,6.8891081203440745,498.0,2655.0,1.0,True,0.02778858444950814,79.93819776714514,Audit departure window and facility handoff
IND261001AAA,IND262701AAA,14,14,1,50.0,53.63265,116.5,136.0,2.322962962962963,2.354006644667721,66.5,945.0,1.0,True,0.0778080364586228,79.93819776714514,Audit departure window and facility handoff
IND421302AAG,IND400701AAB,14,14,1,20.0,22.791,52.0,367.5,2.538095238095238,3.589692671326904,31.5,733.0,1.0,True,0.0778080364586228,79.89832535885168,Audit departure window and facility handoff
IND382430AAB,IND380054AAA,26,26,1,17.0,19.55805,38.0,146.5,2.235294117647059,2.8381913021618903,21.0,793.0,1.0,True,0.14450063913744235,79.89533492822967,Assess parallel route and capacity relief
IND000000AAL,IND411033AAA,14,14,1,26.5,24.28745,68.5,153.0,2.5708333333333333,2.8454185247120027,43.5,715.0,1.0,True,0.0778080364586228,79.88137958532695,Audit departure window and facility handoff
IND245304AAA,IND201007AAA,13,13,1,35.0,31.869,90.0,129.0,2.6470588235294117,2.6305509939731797,56.0,755.0,1.0,True,0.07225031956872117,79.88038277511961,Audit departure window and facility handoff
IND160002AAC,IND173212AAA,13,13,1,88.0,102.5093,191.0,340.0,2.1704545454545454,2.194396029317646,103.0,1373.0,1.0,True,0.07225031956872117,79.80163476874004,Audit departure window and facility handoff
IND423701AAB,IND422011AAD,12,12,1,83.0,111.6091,191.5,252.5,2.3162278744608065,2.313938180257715,108.0,1299.0,1.0,True,0.06669260267881955,79.7846889952153,Audit departure window and facility handoff
IND131028AAB,IND136118AAA,15,15,1,95.0,128.6969,187.0,412.0,1.9893617021276595,2.1401124909197966,93.0,1634.0,1.0,True,0.08336575334852443,79.75079744816588,Assess parallel route and capacity relief
IND842001AAA,IND848114AAA,14,14,1,48.0,69.27965,111.5,178.0,2.3125,2.383807094266278,63.0,936.0,1.0,True,0.0778080364586228,79.73484848484848,Audit departure window and facility handoff
IND000000ACB,IND411033AAA,15,15,1,1011.0,1361.7319,1761.0,1921.0,1.741839762611276,1.7630971342828887,750.0,11563.0,1.0,True,0.08336575334852443,79.7268740031898,Assess parallel route and capacity relief
